person_id,description
1402,"male, t-shirt, gradient teal and white, shorts, dark, flip-flops, backpack, glasses"
1403,"female, pink tank top, light green jacket, black shorts, white sneakers, dark green backpack, no visible glasses, no visible hat"
1404,"male, short-sleeved shirt, white, trousers, black, shoes, white cap, no glasses, no backpack"
1405,"male, gray t-shirt, blue shorts, white sneakers, dark cap, no visible backpack, no visible glasses"
1406,"male, short-sleeved shirt, maroon, shorts, light blue, sandals, cap, white"
1407,"male, short-sleeved shirt, gray, black pants, black shoes, shoulder bag, no glasses, no hat"
1408,"male, green t-shirt, light gray pants, white sneakers, no visible accessories, no glasses, no hat"
1409,"female, plaid short-sleeved shirt, dark shorts, barefoot, no visible backpack, no visible glasses, no visible hat"
1410,"female, short-sleeved t-shirt, gray, shorts, gray, flip-flops, shoulder bag, dark hair in ponytail"
1411,"female, pink short-sleeved t-shirt, dark blue denim shorts, brown flat sandals, black cap, black shoulder bag, no visible glasses"
1412,"male, dark blue polo shirt, light gray shorts, dark gray sneakers, no visible accessories, no hat, no glasses, no backpack"
1413,"female, white short-sleeved t-shirt with graphic print, light gray capri pants, light brown flat sandals, no visible accessories, no glasses, no hat, no backpack"
1414,"male, black t-shirt, blue denim shorts, light green slip-on shoes, dark hair, glasses, no visible backpack, no visible hat"
1415,"female, light blue short-sleeved shirt, black skirt, sandals, green headband, no visible backpack, no visible glasses, no visible hat"
1416,"male, black t-shirt, white collar, grey cargo pants, dark-colored shoes, black backpack, no visible glasses, no visible hat"
1417,"female, dress, black, red floral pattern, sandals, no visible backpack, no visible glasses, no visible hat"
1418,"female, purple hoodie, black shorts, white and gray sneakers, no visible backpack, no visible glasses, no visible hat"
1419,"male, black t-shirt, light gray shorts, black flip-flops, dark-colored backpack, dark hair, glasses"
1420,"female, black t-shirt with purple graphic, beige capri pants, white sneakers, black backpack with white trim, dark hair in ponytail, no visible glasses or hat"
1421,"male, short-sleeved t-shirt, brown, capri pants, dark blue, slip-on shoes, no visible accessories, no glasses, no hat, no backpack"
1422,"male, white t-shirt with circular graphic, gray shorts, green and white sneakers, no visible accessories, no hat, no glasses, no backpack"
1423,"male, red short-sleeved t-shirt, dark gray or black pants, white sneakers, no visible backpack, no visible glasses, no visible hat"
1424,"male, purple short-sleeved shirt, patterned shorts, flip-flops, black shoulder bag"
1425,"female, short-sleeved t-shirt, green and gray, shorts, light brown, sandals, backpack, glasses"
1426,"female, short-sleeved t-shirt, dark blue shorts, flip-flops, backpack, no glasses, no hat"
1427,"female, pink dress, pink bag, white hat, flip flops"
1428,"male, black short-sleeved t-shirt, brown patterned shorts, flip-flops, black cap, no visible backpack, no visible glasses"
1429,"male, t-shirt, khaki shorts, sneakers, backpack, cap"
1430,"male, black t-shirt, light gray shorts, blue sneakers, black cap, no visible accessories"
1431,"female, short-sleeved shirt, grayish, capri pants, dark blue, sandals, hair tied back, no visible backpack, no visible glasses, no visible hat"
1432,"female, light yellow tiered sundress, barefoot, no visible accessories, no glasses, no hat, no backpack"
1433,"male, polo shirt, black, cargo pants, beige, brown shoes, no visible accessories, no glasses, no hat, no backpack"
1434,"female, white t-shirt with green lettering, dark green shorts, black sneakers, black backpack with yellow straps, blonde hair, no visible glasses or hat"
1435,"female, t-shirt, white, shorts, black, flip-flops, no visible accessories, no backpack, no glasses, no hat"
1436,"male, short-sleeved t-shirt, lime green, loose-fit trousers, dark grey, sneakers, no visible accessories, no hat, no glasses, no backpack"
1437,"male, green short-sleeved shirt, black pants, blue and yellow sneakers, black backpack, no visible glasses, no visible hat"
1438,"male, short-sleeved shirt, light blue, shorts, gray, sneakers, backpack, dark gray, no glasses, no hat"
1439,"male, green t-shirt, dark grey shorts, black socks, black sneakers, glasses, cap"
1440,"female, red short-sleeved shirt, black shorts, flip-flops, no visible backpack, no visible glasses, no visible hat"
1441,"female, short-sleeved shirt, teal, shorts, light gray, sandals, no visible accessories"
1442,"male, t-shirt, gray, shorts, white, sandals, no visible accessories, no hat, no glasses"
1443,"male, t-shirt, khaki shorts, flip-flops, glasses, no backpack, no hat"
1444,"male, white t-shirt, teal graphic, dark green shorts, brown flip-flops, black baseball cap, no visible backpack, no visible glasses, no visible hat"
1445,"male, t-shirt, khaki shorts, sneakers, glasses, brown hair"
1446,"female, black sleeveless dress, black skirt, red shoes, transparent plastic bag, no visible backpack, no visible glasses, no visible hat"
1447,"male, t-shirt, purple, jeans, white sneakers, backpack, no glasses, no hat"
1448,"female, purple t-shirt, black pants, white sneakers, black backpack"
1449,"male, black t-shirt, grey shorts, dark-colored sneakers, green and yellow backpack, blonde hair tied back, no visible glasses, no visible hat"
1450,"female, red short-sleeved shirt, white pants, dark-colored flat shoes, green patterned backpack, dark hair, no visible glasses or hat"
1451,"female, black short-sleeved top, light blue jeans, brown sandals, glasses, green shoulder bag"
1452,"female, sleeveless dress, gray, pink flip flops, long dark hair, no visible accessories"
1453,"female, black short-sleeved top, black and white patterned skirt, flip-flops, no visible accessories, no glasses, no hat"
1454,"female, white long-sleeved shirt, dark blue jeans, white sneakers, black backpack, no visible glasses or hat"
1455,"male, short-sleeved t-shirt, gray, shorts, dark gray, sandals, black shoulder bag"
1456,"female, short-sleeved t-shirt, red, shorts, gray, flip-flops, no visible accessories, long dark hair, no glasses, no hat, no backpack"
1457,"male, gray t-shirt, teal shorts, white flip-flops, no visible accessories, no hat, no glasses, no backpack"
1458,"male, button-up shirt, light gray, dark gray pants, white sneakers, no visible accessories, short dark hair"
1459,"male, short-sleeved button-up shirt, light blue, shorts, light beige, sandals, backpack, dark-colored, beard, no glasses, no hat"
1460,"female, black short-sleeved top, black skirt, light-colored flat shoes, gray crossbody bag"
1461,"female, white sleeveless top, light blue jeans, brown sandals, beige shoulder bag, glasses"
1462,"female, white short-sleeved shirt, black skirt, black shoulder bag, black flat shoes, black hat"
1463,"female, dress, pink, high heels, umbrella, red bag"
1464,"female, short-sleeved t-shirt, pink, denim shorts, flip-flops, no visible accessories"
1465,"female, yellow t-shirt, white shorts, barefoot, long dark hair in a ponytail, no visible accessories, no glasses, no hat, no backpack"
1466,"male, white t-shirt, black shorts, pink sneakers, black backpack"
1467,"female, short-sleeved top, brown, shorts, brown, flat shoes, shoulder bag, dark hair, no glasses, no hat, no backpack"
1468,"male, t-shirt, gray, shorts, brown, flip-flops, no visible accessories, no hat, no glasses, no backpack"
1469,"female, short-sleeved top, light beige, denim shorts, light beige flat shoes, light green shoulder bag"
1470,"male, t-shirt, green, shorts, sandals, backpack"
1471,"male, gray t-shirt, dark gray shorts, flip-flops, no visible accessories, no hat, no glasses, no backpack"
1472,"male, black t-shirt, black shorts, white flip-flops, no visible backpack, no visible glasses, no visible hat"
1473,"male, black short-sleeved t-shirt, plaid shorts, light-colored flip-flops, black shoulder bag, no visible glasses, no visible hat"
1474,"male, polo shirt, light gray, khaki pants, dark brown shoes, backpack, no glasses, no hat"
1475,"female, white short-sleeved t-shirt, black shorts, sandals, yellow shoulder bag"
1476,"male, checkered short-sleeve shirt, dark gray shorts, white sneakers, no visible accessories, no hat, no glasses, no backpack"
1477,"male, gray t-shirt, black shorts, dark-colored sneakers, no visible backpack, no visible glasses, no visible hat"
1478,"male, purple t-shirt, black pants, white sneakers, glasses, no visible backpack, no visible hat"
1479,"female, striped short-sleeved shirt, dark blue jeans, white sneakers, pink handbag, long dark hair, no visible glasses, no visible hat, no visible backpack"
1480,"female, pink short-sleeved shirt, dark gray capri pants, light brown flat sandals, shoulder bag with yellow and brown pattern, dark red tote bag, no visible glasses or hat"
1481,"male, red t-shirt, grey shorts, white slip-on shoes, black backpack with white logo, black cap, no glasses"
1482,"male, black t-shirt, camouflage shorts, flip-flops, glasses, no visible backpack or hat"
1483,"male, t-shirt, white, shorts, light gray, flip-flops, backpack, red and black, hat, black"
1484,"female, dark blue short-sleeved top, light blue denim shorts, pink flip-flops, pink umbrella, pink handbag"
1485,"male, short-sleeved shirt, light blue, light-colored pants, white sneakers, backpack, dark-colored backpack, no visible glasses, no visible hat"
1486,"male, light blue short-sleeved shirt, dark shorts, white sneakers, backpack, no visible glasses, no visible hat"
1487,"male, red short-sleeved shirt, black pants, black shoes, no visible accessories, no hat, no glasses, no backpack"
1488,"male, dark gray t-shirt, black and white striped shorts, dark-colored sandals, black baseball cap, no visible backpack, no visible glasses"
1489,"female, white short-sleeved blouse, brown shorts, barefoot, no visible backpack, no visible glasses, no visible hat"
1490,"female, short-sleeved t-shirt, light gray, black skirt, flip-flops, dark hair in ponytail, no visible backpack, no visible glasses, no visible hat"
1491,"male, yellow t-shirt, dark gray capri pants, yellow sneakers, green baseball cap, no visible backpack, no visible glasses"
1492,"female, black short-sleeved top, black pants, black shoes, dark hair, no visible accessories, no glasses, no hat, no backpack"
1493,"male, dark blue short-sleeved polo shirt, gray knee-length shorts, flip-flops, no visible accessories, no glasses, no hat"
1494,"male, plaid short-sleeved shirt, dark shorts, sandals, no visible accessories, no hat, no glasses, no backpack"
1495,"female, light gray dress, white dress, sandals, brown shoulder bag, no glasses, no hat, no backpack"
1496,"female, black t-shirt, black shorts, light-colored flat shoes, white umbrella, brown handbag"
1497,"male, yellow t-shirt, dark blue denim shorts, brown slip-on shoes, black baseball cap, eyeglasses"
1498,"male, short-sleeved t-shirt, orange, loose-fitting pants, black, athletic shoes, no visible accessories, no backpack, no glasses, no hat"
